SPCD,COMMON_NAME,GENUS,SPECIES,SUCCESSIONAL_ID,VARIETY,SUBSPECIES,SPECIES_SYMBOL,E_SPGRPCD,W_SPGRPCD,MAJOR_SPGRPCD,STOCKING_SPGRPCD,FOREST_TYPE_SPGRPCD,EXISTS_IN_NCRS,EXISTS_IN_NERS,EXISTS_IN_PNWRS,EXISTS_IN_RMRS,EXISTS_IN_SRS,SITETREE,SFTWD_HRDWD,ST_EXISTS_IN_NCRS,ST_EXISTS_IN_NERS,ST_EXISTS_IN_PNWRS,ST_EXISTS_IN_RMRS,ST_EXISTS_IN_SRS,EAST,WEST,WOODLAND,MANUAL_START,MANUAL_END,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE,CORE,JENKINS_SPGRPCD,JENKINS_TOTAL_B1,JENKINS_TOTAL_B2,JENKINS_STEM_WOOD_RATIO_B1,JENKINS_STEM_WOOD_RATIO_B2,JENKINS_STEM_BARK_RATIO_B1,JENKINS_STEM_BARK_RATIO_B2,JENKINS_FOLIAGE_RATIO_B1,JENKINS_FOLIAGE_RATIO_B2,JENKINS_ROOT_RATIO_B1,JENKINS_ROOT_RATIO_B2,JENKINS_SAPLING_ADJUSTMENT,WOOD_SPGR_GREENVOL_DRYWT,WOOD_SPGR_GREENVOL_DRYWT_CIT,BARK_SPGR_GREENVOL_DRYWT,BARK_SPGR_GREENVOL_DRYWT_CIT,MC_PCT_GREEN_BARK,MC_PCT_GREEN_BARK_CIT,MC_PCT_GREEN_WOOD,MC_PCT_GREEN_WOOD_CIT,WOOD_SPGR_MC12VOL_DRYWT,WOOD_SPGR_MC12VOL_DRYWT_CIT,BARK_VOL_PCT,BARK_VOL_PCT_CIT,RAILE_STUMP_DOB_B1,RAILE_STUMP_DIB_B1,RAILE_STUMP_DIB_B2,QUEBEC_NAME
929,weeping willow,Salix,sepulcralis,0,,,SASE10,41,47,3,25,123,X,X,,,X,,H,,,,,,E,,,2,,,2/24/2005,333,,3/19/2008,333,Y,6,-2.2094,2.3867,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.79248,0.36,24,0.5,24,99,24,127,24,0.39,24,16,24,0.09658,0.91882,0.08593,
931,sassafras,Sassafras,albidum,0,,,SAAL5,41,41,3,29,93,X,X,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.79248,0.42,1,0.5,6,89.1,22,67.88095,9,0.46,1,15,21,0.12766,0.91979,0.12152,
934,mountain-ash spp.,Sorbus,spp.,0.5,,,SORBU,43,47,4,37,221,X,X,,,X,,H,,,,,,E,,,2,,,2/24/2005,333,,3/19/2008,333,N,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,
935,American mountain-ash,Sorbus,americana,0.5,,,SOAM3,43,43,4,25,221,X,X,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,N,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,SOA
936,European mountain-ash,Sorbus,aucuparia,0.5,,,SOAU,43,43,4,25,146,,X,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,
937,northern mountain-ash,Sorbus,decora,0.5,,,SODE3,43,47,4,25,221,X,X,,,,,H,,,,,,E,,,2,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,SOD
940,West Indian mahogany,Swietenia,mahagoni,0.5,,,SWMA2,43,47,4,37,146,,,,,X,,H,,,,,,E,,,2,,,2/24/2005,333,,3/19/2008,333,N,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,
950,basswood spp.,Tilia,spp.,1,,,TILIA,38,38,3,35,221,X,X,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,N,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.67171,0.32,23,0.48,23,90,23,105,23,0.37,23,10.53,21,0.12766,0.91979,0.12152,
951,American basswood,Tilia,americana,1,,,TIAM,38,38,3,35,124,X,X,,,X,X,H,X,X,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.67171,0.32,1,0.48,3,90.3125,22,105.34375,1,0.37,1,10.5,28,0.12766,0.91979,0.12152,TIL
952,white basswood,Tilia,americana,1,heterophylla,,TIAMH,38,38,3,35,124,X,X,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,N,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.67171,0.32,24,0.48,24,90,24,105,24,0.37,24,10.53,24,0.12766,0.91979,0.12152,
953,Carolina basswood,Tilia,americana,1,caroliniana,,TIAMC,38,38,3,35,124,X,,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,N,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.67171,0.32,24,0.48,24,90,24,105,24,0.37,24,10.53,24,0.12766,0.91979,0.12152,
970,elm spp.,Ulmus,spp.,0.5,,,ULMUS,41,41,3,36,221,X,X,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,N,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.79248,0.54,23,0.43,23,91.08,14,66,23,0.59,23,14,32,0.12766,0.91979,0.12152,
971,winged elm,Ulmus,alata,1,,,ULAL,41,41,4,36,209,X,X,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.79248,0.6,11,0.45,22,74.51111,22,41.56667,22,0.66,11,14,21,0.12766,0.91979,0.12152,
972,American elm,Ulmus,americana,0.5,,,ULAM,41,47,3,36,94,X,X,,X,X,X,H,X,X,,X,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.79248,0.46,1,0.44,3,78.47727,22,94,1,0.5,1,14,21,0.12766,0.91979,0.12152,ORA
973,cedar elm,Ulmus,crassifolia,0.5,,,ULCR,41,41,3,36,209,X,,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.79248,0.59,11,0.45,22,74.51111,22,65.69492,1,0.64,11,14,21,0.12766,0.91979,0.12152,
974,Siberian elm,Ulmus,pumila,0.5,,,ULPU,41,47,3,36,146,X,X,,X,X,,H,,,,X,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.79248,0.54,24,0.43,24,91.08,24,66,24,0.59,24,14,24,0.12766,0.91979,0.12152,
975,slippery elm,Ulmus,rubra,0.5,,,ULRU,41,41,3,36,94,X,X,,,X,,H,X,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.79248,0.48,1,0.29,3,170.7931,22,76.95833,22,0.53,1,14,21,0.12766,0.91979,0.12152,ORR
976,September elm,Ulmus,serotina,0.5,,,ULSE,41,41,3,36,101,X,,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.79248,0.54,24,0.43,24,91.08,24,66,24,0.59,24,14,24,0.12766,0.91979,0.12152,
977,rock elm,Ulmus,thomasii,0.5,,,ULTH,42,42,4,36,94,X,X,,,X,,H,X,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.93185,0.57,1,0.5,6,57.06,22,51,1,0.63,1,14,21,0.12766,0.91979,0.12152,ORT
981,California-laurel,Umbellularia,californica,1,,,UMCA,47,47,4,29,141,,,X,,,,H,,,,,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.96395,0.51,11,0.55,7,42.78182,22,66.54902,7,0.55,11,15,21,0.12766,0.91979,0.12152,
982,Joshua tree,Yucca,brevifolia,0.5,,,YUBR,43,47,3,37,221,,,X,,,,H,,,,,,,W,,2,,,2/24/2005,333,,3/19/2008,333,N,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,
986,black-mangrove,Avicennia,germinans,0.5,,,AVGE,43,47,4,37,149,,,,,X,,H,,,,,,E,,,2,,,2/24/2005,333,,3/19/2008,333,N,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,
987,buttonwood-mangrove,Conocarpus,erectus,0.5,,,COER2,43,47,4,37,149,,,,,X,,H,,,,,,E,,,2,,,2/24/2005,333,,3/19/2008,333,N,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,
988,white-mangrove,Laguncularia,racemosa,0.5,,,LARA2,43,47,4,37,149,,,,,X,,H,,,,,,E,,,2,,,2/24/2005,333,,3/19/2008,333,N,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,
989,American mangrove,Rhizophora,mangle,0.5,,,RHMA2,43,43,4,37,149,,,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,
990,desert ironwood,Olneya,tesota,0.5,,,OLTE,43,48,4,38,160,,,X,,,,H,,,,,,,W,X,1.7,,,2/24/2005,333,,3/19/2008,333,N,10,-0.7152,1.7029,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.65075,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12798,0.92267,0.12506,
991,saltcedar,Tamarix,spp.,0.5,,,TAMAR2,43,47,3,37,146,X,,X,,,,H,,,,,,E,W,,1.7,,,2/24/2005,333,,3/19/2008,333,N,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,
992,melaleuca,Melaleuca,quinquenervia,0,,,MEQU,41,47,3,1,145,,,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.79248,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,
993,chinaberry,Melia,azedarach,0.5,,,MEAZ,43,43,4,33,146,X,,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,
994,Chinese tallowtree,Triadica,sebifera,0.5,,,TRSE6,43,43,4,37,146,,,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,
995,tungoil tree,Vernicia,fordii,0.5,,,VEFO,43,43,4,37,146,,,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,
996,smoketree,Cotinus,obovatus,0.5,,,COOB2,43,43,4,37,221,X,,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,
997,Russian-olive,Elaeagnus,angustifolia,0.5,,,ELAN,43,47,3,37,146,X,X,X,,X,,H,,,,,,E,W,,1.7,,,2/24/2005,333,,9/28/2009,10497,N,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,
998,Unknown dead hardwood,Tree,broadleaf,0.5,,,2TB,43,47,3,37,221,X,X,X,,X,,H,,,,,,E,W,,2,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,
999,Other or unknown live tree,Tree,unknown,0.5,,,2TREE,43,47,3,37,221,X,X,X,,X,,H,,,,,,E,W,,2,,,2/24/2005,333,,10/9/2009,440,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,
5091,Washington hawthorn,Crataegus,phaenopyrum,0.5,,,CRPH,43,47,4,29,101,X,X,,,X,,H,,,,,,E,,,2,,,2/24/2005,333,,3/19/2008,333,N,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,
5092,fleshy hawthorn,Crataegus,succulenta,0.5,,,CRSU5,43,47,4,29,101,X,X,,,X,,H,,,,,,E,,,2,,,2/24/2005,333,,3/19/2008,333,N,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,
5093,dwarf hawthorn,Crataegus,uniflora,0.5,,,CRUN,43,47,4,29,101,X,X,,,X,,H,,,,,,E,,,2,,,2/24/2005,333,,3/19/2008,333,N,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,
5491,Berlandier ash,Fraxinus,berlandieriana,0.5,,,FRBE,36,36,3,33,221,,,,,X,,H,,,,,,E,,,4,,,6/7/2007,333,,3/19/2008,333,N,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.51,24,0.46,24,86,24,61,24,0.55,24,16,24,0.12766,0.91979,0.12152,
7211,avocado,Persea,americana,0.5,,,PEAM3,43,47,3,37,146,,,,,X,,H,,,,,,,W,,2,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,
8511,Graves oak,Quercus,gravesii,0.5,,,QUGR2,26,26,4,29,221,,,,,X,,H,,,,,,E,,,4,,,6/7/2007,333,,3/19/2008,333,N,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.59,24,0.58,24,83,24,75.27,24,0.66,24,19.12,24,0.12798,0.92267,0.12506,
8512,Mexican white oak,Quercus,polymorpha,0.5,,,QUPO2,26,26,4,29,221,,,,,X,,H,,,,,,E,,,4,,,6/7/2007,333,,3/19/2008,333,N,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.59,24,0.58,24,83,24,75.27,24,0.66,24,19.12,24,0.12798,0.92267,0.12506,
8513,Buckley oak,Quercus,buckleyi,0.5,,,QUBU2,26,26,4,29,221,,,,,X,,H,,,,,,E,,,4,,,9/28/2009,10497,,,,N,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.77993,0.59,24,0.58,24,83,24,75.27,24,0.66,24,19.12,24,0.12798,0.92267,0.12506,
8514,Lacey oak,Quercus,laceyi,0.5,,,QULA,26,26,4,29,221,,,,,X,,H,,,,,,E,,,4,,,6/7/2007,333,,3/19/2008,333,N,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.59,24,0.58,24,83,24,75.27,24,0.66,24,19.12,24,0.12798,0.92267,0.12506,
8651,Anacahuita Texas Olive,Cordia,boissieri,0.5,,,COBO2,27,27,4,29,203,,,,,X,,H,,,,,,E,,,4,,,6/7/2007,333,,3/19/2008,333,N,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,
10,fir spp.,Abies,spp.,1,,,ABIES,6,6,2,1,220,X,X,,,X,,S,,,,,,E,W,,1.7,,,2/24/2005,333,,3/19/2008,333,N,3,-2.5384,2.4814,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.60817,0.36,23,0.49,23,62.43,23,84,23,0.38,23,11.76,21,0.12667,0.914,0.11975,
11,Pacific silver fir,Abies,amabilis,1,,,ABAM,12,12,2,18,1,,,X,,,X,S,,,X,,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,3,-2.5384,2.4814,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.60193,0.4,1,0.44,7,63.90909,18,70,7,0.43,1,14,30,0.12667,0.914,0.11975,
12,balsam fir,Abies,balsamea,1,,,ABBA,6,6,2,1,55,X,X,,,X,X,S,X,X,,,,E,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,3,-2.5384,2.4814,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.60817,0.33,1,0.4,4,100.325,12,118.54545,4,0.35,1,12,35,0.12667,0.914,0.11975,SAB
14,Santa Lucia or bristlecone fir,Abies,bracteata,1,,,ABBR,12,12,2,18,2,,,X,,,,S,,,,,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,3,-2.5384,2.4814,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.60193,0.36,24,0.49,24,62.43,24,84,24,0.38,24,11.76,24,0.12667,0.914,0.11975,
15,white fir,Abies,concolor,1,,,ABCO,12,12,2,15,2,X,,X,X,X,X,S,,,X,X,,,W,,1.7,,,2/24/2005,333,,8/10/2009,440,Y,3,-2.5384,2.4814,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.60193,0.37,1,0.56,3,63.125,18,103.56757,4,0.39,1,12,21,0.12667,0.914,0.11975,
16,Fraser fir,Abies,fraseri,1,,,ABFR,9,9,2,1,56,X,X,,,X,,S,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,3,-2.5384,2.4814,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.63086,0.36,24,0.49,24,62.43,24,84,24,0.38,24,11.76,24,0.12667,0.914,0.11975,
17,grand fir,Abies,grandis,1,,,ABGR,12,12,2,18,3,,,X,X,,X,S,,,X,X,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,3,-2.5384,2.4814,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.60193,0.35,1,0.57,3,63.07018,18,106.05714,4,0.37,1,12,21,0.12667,0.914,0.11975,
18,corkbark fir,Abies,lasiocarpa,1,arizonica,,ABLAA,12,12,2,1,4,,,,X,X,X,S,,,,X,,,W,,1.7,,,2/24/2005,333,,8/10/2009,440,Y,3,-2.5384,2.4814,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.60193,0.36,24,0.49,24,62.43,24,84,24,0.38,24,11.76,24,0.12667,0.914,0.11975,
19,subalpine fir,Abies,lasiocarpa,1,,,ABLA,12,12,2,1,4,,,X,X,X,X,S,,,X,X,,,W,,1.7,,,2/24/2005,333,,8/10/2009,440,Y,3,-2.5384,2.4814,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.60193,0.31,1,0.5,3,63.46,18,44.74194,4,0.32,1,10.8,27,0.12667,0.914,0.11975,
20,California red fir,Abies,magnifica,1,,,ABMA,12,12,2,18,5,,,X,X,,X,S,,,X,X,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,3,-2.5384,2.4814,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.60193,0.36,1,0.44,3,20.18182,7,113.66667,4,0.38,1,10.8,21,0.12667,0.914,0.11975,
21,Shasta red fir,Abies,shastensis,1,,,ABSH,12,12,2,18,5,,,X,X,,X,S,,,X,X,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,3,-2.5384,2.4814,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.60193,0.36,24,0.49,24,62.43,24,84,24,0.38,24,11.76,24,0.12667,0.914,0.11975,
22,noble fir,Abies,procera,0,,,ABPR,12,12,2,18,7,,,X,X,,X,S,,,X,X,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,3,-2.5384,2.4814,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.60193,0.37,1,0.49,3,63.53061,18,29.94595,4,0.39,1,10.8,21,0.12667,0.914,0.11975,
40,white-cedar spp.,Chamaecyparis,spp.,1,,,CHAMA4,9,24,2,20,220,,X,X,,,,S,,,,,,E,W,,2,,,2/24/2005,333,,3/19/2008,333,N,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.63086,0.37,23,0.4,23,92,23,77.33,23,0.4,23,11.58,21,0.12667,0.914,0.11975,
41,Port-Orford-cedar,Chamaecyparis,lawsoniana,1,,,CHLA,24,24,2,18,8,,,X,,,,S,,,,,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789,0.39,1,0.4,7,64.275,1,74,1,0.43,1,11.6,21,0.12667,0.914,0.11975,
42,Alaska yellow-cedar,Chamaecyparis,nootkatensis,1,,,CHNO,24,24,2,18,9,,,X,,,X,S,,,X,,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789,0.42,1,0.4,18,112.35,18,71.71429,16,0.44,1,11.6,27,0.12667,0.914,0.11975,
43,Atlantic white-cedar,Chamaecyparis,thyoides,1,,,CHTH2,9,9,2,16,59,,X,,,X,X,S,,X,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.63086,0.31,1,0.4,6,100.325,7,86.09677,16,0.32,1,11.6,21,0.12667,0.914,0.11975,
50,cypress,Cupressus,spp.,0.5,,,CUPRE,24,24,2,10,12,,,X,,,,S,,,,,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,N,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789,0.41,26,0.42,26,70.5,26,74.29,26,0.44,26,14.31,26,0.12667,0.914,0.11975,
51,Arizona cypress,Cupressus,arizonica,0.5,,,CUAR,24,24,2,10,12,,,X,X,X,,S,,,,X,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789,0.41,26,0.42,26,70.5,26,74.29,26,0.44,26,14.31,26,0.12667,0.914,0.11975,
52,Baker or Modoc cypress,Cupressus,bakeri,0.5,,,CUBA,24,24,2,10,12,,,X,,,,S,,,,,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789,0.41,26,0.42,26,70.5,26,74.29,26,0.44,26,14.31,26,0.12667,0.914,0.11975,
53,Tecate cypress,Cupressus,forbesii,0.5,,,CUFO2,24,24,2,10,12,,,X,,,,S,,,,,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789,0.41,26,0.42,26,70.5,26,74.29,26,0.44,26,14.31,26,0.12667,0.914,0.11975,
